visitor_home_cbg,placekey,visit_count
250277308021,22h-222@62k-rfm-k9f,4
250277329014,22h-222@62k-rfm-k9f,4
250277310023,22h-222@62k-rfm-k9f,4
250277308022,22h-222@62k-rfm-k9f,4
250277307001,22h-222@62k-rfm-k9f,6
250277311012,22h-222@62k-rfm-k9f,6
250277312031,22h-222@62k-rfm-kfz,12
250277329015,22h-222@62k-rfm-kfz,7
250277328021,22h-222@62k-rfm-kfz,7
250277315005,22h-222@62k-rfm-kfz,13
250277317001,22h-222@62k-rfm-kfz,4
250277306002,22h-222@62k-rfm-ndv,9
250277304012,22h-222@62k-rft-hyv,18
250277305003,22h-222@62k-rft-hyv,26
250277320023,22h-222@62k-rft-hyv,7
250277304011,22h-222@62k-rft-hyv,10
250277301005,22h-222@62k-rft-hyv,9
250277306001,22h-222@62k-rft-hyv,9
250277331012,22h-222@62k-rft-hyv,5
250277330002,22h-222@62k-rft-hyv,5
250277305002,22h-222@62k-rft-hyv,10
250277310023,22h-222@62k-rft-hyv,10
250277329012,22h-222@62k-rft-hyv,5
250277302006,22h-222@62k-rft-hyv,5
250277304014,22h-222@62k-rft-hyv,5
250277312032,22h-222@62k-rft-hyv,4
250277301004,22h-222@62k-rft-hyv,4
250277328021,22h-222@62k-rft-hyv,4
250277329012,22h-223@62k-qyf-rtv,23
250277312041,22h-223@62k-qyf-rtv,15
250277313002,22h-223@62k-qyj-cyv,14
250277323012,22h-223@62k-qyj-cyv,18
250277320023,22h-223@62k-qyj-cyv,4
250277328011,22h-223@62k-rdr-9s5,50
250277328012,22h-223@62k-rdr-9s5,34
250277323013,22h-223@62k-rdr-9s5,9
250277324006,22h-223@62k-rdr-9s5,9
250277323011,22h-223@62k-rdr-9s5,24
250277322021,22h-223@62k-rdr-9s5,16
250277322012,22h-223@62k-rdr-9s5,9
250277324002,22h-223@62k-rdr-9s5,5
250277313002,22h-223@62k-rdr-9s5,5
250277323022,22h-223@62k-rdr-9s5,5
250277307006,22h-223@62k-rdr-9s5,5
250277329012,22h-223@62k-rdr-9s5,9
250277326005,22h-223@62k-rdr-9s5,5
250277305003,22h-223@62k-rdr-9s5,9
250277304014,22h-223@62k-rdr-9s5,5
250277324004,22h-223@62k-rdr-9s5,5
250277323021,22h-223@62k-rdr-9s5,18
250277319002,22h-223@62k-rdr-9s5,4
250277325002,22h-223@62k-rdr-9s5,4
250277324005,22h-223@62k-rdr-9s5,8
250277323012,22h-223@62k-rdr-9s5,4
250277317001,22h-223@62k-rdr-9s5,4
250277326003,22h-223@62k-rdr-9s5,4
250277325001,22h-223@62k-rdr-9s5,4
250277328023,22h-223@62k-rdr-9s5,4
250277301005,22h-223@62k-rdr-9s5,4
250277320011,22h-223@62k-rdr-9s5,4
250277318006,22h-223@62k-rdr-9s5,4
250277317001,22h-223@62k-rds-rc5,92
250277323022,22h-223@62k-rds-rc5,10
250277323021,22h-223@62k-rds-rc5,24
250277310023,22h-223@62k-rds-rc5,23
250277331021,22h-223@62k-rds-rc5,27
250277324004,22h-223@62k-rds-rc5,10
250277324005,22h-223@62k-rds-rc5,9
250277324001,22h-223@62k-rds-rc5,5
250277329012,22h-223@62k-rds-rc5,19
250277313003,22h-223@62k-rds-rc5,9
250277304014,22h-223@62k-rds-rc5,9
250277315005,22h-223@62k-rds-rc5,5
250277329011,22h-223@62k-rds-rc5,9
250277322021,22h-223@62k-rds-rc5,10
250277314002,22h-223@62k-rds-rc5,10
250277306001,22h-223@62k-rds-rc5,13
250277327003,22h-223@62k-rds-rc5,5
250277301005,22h-223@62k-rds-rc5,13
250277330001,22h-223@62k-rds-rc5,9
250277330003,22h-223@62k-rds-rc5,5
250277320022,22h-223@62k-rds-rc5,5
250277312042,22h-223@62k-rds-rc5,5
250277309022,22h-223@62k-rds-rc5,13
250277329013,22h-223@62k-rds-rc5,5
250277324006,22h-223@62k-rds-rc5,5
250277318003,22h-223@62k-rds-rc5,5
250277306005,22h-223@62k-rds-rc5,14
250277311011,22h-223@62k-rds-rc5,5
250277325001,22h-223@62k-rds-rc5,5
250277313002,22h-223@62k-rds-rc5,5
250277312031,22h-223@62k-rds-rc5,8
250277318004,22h-223@62k-rds-rc5,8
250277305002,22h-223@62k-rds-rc5,4
250277305003,22h-223@62k-rds-rc5,9
250277319002,22h-223@62k-rds-rc5,4
250277316006,22h-223@62k-rds-rc5,4
250277314004,22h-223@62k-rds-rc5,4
250277322031,22h-223@62k-rds-rc5,11
250277325002,22h-223@62k-rds-rc5,4
250277328012,22h-223@62k-rds-rc5,4
250277304013,22h-223@62k-rds-rc5,4
250277320023,22h-223@62k-rds-rc5,4
250277319004,22h-223@62k-rds-rc5,4
250277331021,22h-223@62k-rds-t5f,19
250277317001,22h-223@62k-rds-t5f,19
250277308021,22h-223@62k-rds-t5f,8
250277329011,22h-223@62k-rds-t5f,4
250277319002,22h-223@62k-rds-t5f,8
250277328012,22h-223@62k-rds-t5f,4
250277328021,22h-223@62k-rds-t5f,12
250277312033,22h-223@62k-rds-t5f,4
250277316002,22h-223@62k-rds-t5f,4
250277325002,22h-223@62k-rds-t5f,4
250277323013,22h-223@62k-rds-t5f,4
250277308011,22h-223@62k-rds-t5f,4
250277330002,22h-223@62k-rds-t5f,4
250277322021,22h-223@62k-rds-t5f,6
250277310023,22h-223@62k-rds-t5f,10
250277305003,22h-223@62k-rds-t5f,8
250277313002,22h-223@62k-rds-t5f,4
250277316005,22h-223@62k-rds-t5f,4
250277307002,22h-223@62k-rds-t5f,12
250277324004,22h-223@62k-rds-t5f,4
250277320021,22h-223@62k-rds-t5f,4
250277329021,22h-223@62k-rds-t5f,4
250277314003,22h-223@62k-rds-t5f,4
250277312032,22h-223@62k-rds-t5f,4
250277330003,22h-223@62k-rds-t5f,4
250277319004,22h-223@62k-rds-t5f,4
250277323021,22h-223@62k-rds-t5f,4
250277306005,22h-223@62k-rds-t5f,4
250277320011,22h-223@62k-rds-t5f,4
250277314005,22h-223@62k-rds-t5f,4
250277320021,22h-223@62k-rfk-t5f,25
250277316002,22h-223@62k-rfk-t5f,11
250277313002,22h-223@62k-rfk-t5f,17
250277326002,22h-223@62k-rfk-t5f,8
250277328021,22h-223@62k-rfk-t5f,4
250277309022,22h-223@62k-rfk-t5f,4
250277331022,22h-223@62k-rfk-t5f,4
250277302002,22h-223@62k-rfk-t5f,4
250277320023,22h-223@62k-rfk-t5f,4
250277309021,22h-223@62k-rfk-t5f,4
250277316006,22h-223@62k-rfk-t5f,4
250277323011,22h-223@62k-rfm-k9f,4
250277331021,22h-223@62k-rfm-k9f,4
250277302001,22h-223@62k-rfm-k9f,4
250277310011,22h-223@62k-rfm-k9f,4
250277312032,22h-223@62k-rfm-k9f,4
250277309011,22h-223@62k-rfm-k9f,4
250277312031,22h-223@62k-rfm-k9f,9
250277308021,22h-223@62k-rfm-k9f,4
250277329014,22h-223@62k-rfm-k9f,4
250277310023,22h-223@62k-rfm-k9f,4
250277308022,22h-223@62k-rfm-k9f,4
250277307001,22h-223@62k-rfm-k9f,6
250277311012,22h-223@62k-rfm-k9f,6
250277322011,22h-223@62k-rfs-mx5,4
250277304011,22h-223@62k-rfs-mx5,8
250277306005,22h-223@62k-rfs-mx5,12
250277312032,22h-223@62k-rfs-mx5,12
250277313001,22h-223@62k-rfs-mx5,4
250277307006,22h-223@62k-rfs-mx5,4
250277317001,22h-223@62k-rfs-mx5,12
250277310023,22h-223@62k-rfs-mx5,12
250277307003,22h-223@62k-rfs-mx5,4
250277302001,22h-223@62k-rfs-mx5,4
250277303001,22h-223@62k-rfs-mx5,4
250277319002,22h-223@62k-rfs-mx5,4
250277301005,22h-223@62k-rfs-mx5,4
250277325002,22h-223@62k-rfs-mx5,4
250277323011,22h-223@62k-rfs-mx5,8
250277306001,22h-223@62k-rfs-mx5,4
250277302002,22h-223@62k-rfs-mx5,4
250277308021,22h-223@62k-rfs-mx5,8
250277310022,22h-223@62k-rfs-mx5,4
250277304012,22h-223@62k-rfs-mx5,4
250277312031,22h-223@62k-rfs-mx5,4
250277307001,22h-223@62k-rfs-mx5,4
250277305003,22h-223@62k-rfs-mx5,4
250277323011,22h-224@62k-rfm-k9f,4
250277331021,22h-224@62k-rfm-k9f,4
250277302001,22h-224@62k-rfm-k9f,4
250277310011,22h-224@62k-rfm-k9f,4
250277312032,22h-224@62k-rfm-k9f,4
250277309011,22h-224@62k-rfm-k9f,4
250277312031,22h-224@62k-rfm-k9f,9
250277308021,22h-224@62k-rfm-k9f,4
250277329014,22h-224@62k-rfm-k9f,4
250277310023,22h-224@62k-rfm-k9f,4
250277308022,22h-224@62k-rfm-k9f,4
250277307001,22h-224@62k-rfm-k9f,6
250277311012,22h-224@62k-rfm-k9f,6
250277303002,22h-226@62k-rdw-pjv,8
250277323011,22h-226@62k-rdw-pjv,4
250277301005,22h-226@62k-rdw-pjv,8
250277320021,22h-226@62k-rdw-pjv,12
250277304011,22h-226@62k-rdw-pjv,8
250277306002,22h-226@62k-rdw-pjv,8
250277312032,22h-226@62k-rdw-pjv,8
250277318003,22h-226@62k-rdw-pjv,4
250277303003,22h-226@62k-rdw-pjv,4
250277330003,22h-226@62k-rdw-pjv,4
250277308011,22h-226@62k-rdw-pjv,4
250277305002,22h-226@62k-rdw-pjv,4
250277329013,22h-226@62k-rdw-pjv,4
250277310023,22h-226@62k-rdw-pjv,4
250277327004,22j-222@62k-qpy-xh5,15
250277328012,22j-222@62k-qpy-xh5,8
250277305003,22j-222@62k-qpy-xh5,15
250277322033,22j-222@62k-qpy-xh5,8
250277301003,22j-222@62k-qpy-xh5,8
250277325001,22j-222@62k-qpy-xh5,48
250277328011,22j-222@62k-qpy-xh5,10
250277305002,22j-222@62k-qyh-zpv,28
250277329011,22j-222@62k-qyh-zpv,13
250277320021,22j-222@62k-qyh-zpv,13
250277314003,22j-222@62k-qyj-7wk,28
250277309022,22j-222@62k-qyk-4qf,5
250277330002,22j-222@62k-qyk-4qf,8
250277311011,22j-222@62k-qyk-4qf,8
250277314004,22j-222@62k-qyk-4qf,4
250277301002,22j-222@62k-qyk-4qf,4
250277308012,22j-222@62k-qyn-xdv,32
250277302006,22j-222@62k-rd8-p9z,13
250277323011,22j-222@62k-rdr-9s5,12
250277317001,22j-222@62k-rdr-9s5,4
250277322012,22j-222@62k-rdr-9s5,12
250277310023,22j-222@62k-rdr-9s5,4
250277301004,22j-222@62k-rdr-9s5,4
250277328011,22j-222@62k-rdr-9s5,12
250277324003,22j-222@62k-rdr-9s5,4
250277307002,22j-222@62k-rdr-9s5,12
250277320023,22j-222@62k-rdr-9s5,4
250277328012,22j-222@62k-rdr-9s5,4
250277323021,22j-222@62k-rdr-9s5,4
250277318004,22j-222@62k-rdr-9s5,4
250277329011,22j-222@62k-rdr-9s5,4
250277315001,22j-222@62k-rdr-9s5,4
250277314003,22j-222@62k-rds-hdv,27
250277325001,22j-222@62k-rds-hdv,11
250277326003,22j-222@62k-rds-hdv,6
250277323012,22j-222@62k-rds-hdv,5
250277329012,22j-222@62k-rds-td9,21
250277317001,22j-222@62k-rds-td9,11
250277306001,22j-222@62k-rds-td9,17
250277301005,22j-222@62k-rds-td9,6
250277310023,22j-222@62k-rdv-2tv,15
250277318005,22j-222@62k-rdv-2tv,9
250277328012,22j-222@62k-rdv-2tv,5
250277324004,22j-222@62k-rdv-2tv,12
250277322031,22j-222@62k-rdv-2tv,5
250277325001,22j-222@62k-rdv-2tv,5
250277305003,22j-222@62k-rdv-2tv,7
250277323021,22j-222@62k-rdv-2tv,7
250277331021,22j-222@62k-rdv-2tv,7
250277314003,22j-222@62k-rdv-6tv,20
250277318004,22j-222@62k-rdv-6tv,20
250277324004,22j-222@62k-rdv-6tv,9
250277326002,22j-222@62k-rdv-6tv,5
250277323011,22j-222@62k-rdv-qvf,16
250277305003,22j-222@62k-rdv-qvf,24
250277312031,22j-222@62k-rdz-rkz,8
250277319001,22j-222@62k-rdz-rkz,21
250277301005,22j-222@62k-rdz-rkz,4
250277309022,22j-222@62k-rdz-rkz,4
250277325002,22j-222@62k-rdz-rkz,4
250277317001,22j-222@62k-rdz-rkz,4
250277323013,22j-222@62k-rdz-rkz,4
250277317002,22j-222@62k-rdz-rkz,4
250277304022,22j-222@62k-rdz-rkz,18
250277319002,22j-222@62k-rdz-rkz,4
250277329011,22j-222@62k-rdz-rkz,8
250277306002,22j-222@62k-rdz-rkz,8
250277329012,22j-222@62k-rdz-rkz,14
250277320023,22j-222@62k-rdz-rkz,9
250277308021,22j-222@62k-rdz-rkz,22
250277302001,22j-222@62k-rdz-rkz,5
250277328021,22j-222@62k-rdz-rkz,5
250277305002,22j-222@62k-rdz-rkz,5
250277301003,22j-222@62k-rdz-rkz,5
250277311014,22j-222@62k-rdz-rkz,5
250277329015,22j-222@62k-rdz-rkz,5
250277306001,22j-222@62k-rdz-rkz,5
250277320011,22j-222@62k-rdz-rkz,9
250277305003,22j-222@62k-rdz-rkz,4
250277312031,22j-222@62k-rfm-kfz,12
250277329015,22j-222@62k-rfm-kfz,7
250277328021,22j-222@62k-rfm-kfz,7
250277315005,22j-222@62k-rfm-kfz,13
250277317001,22j-222@62k-rfm-kfz,4
250277315003,22j-222@62k-rfm-n89,17
250277307001,22j-222@62k-rfm-n89,9
250277303001,22j-222@62k-rfs-mtv,7
250277306001,22j-222@62k-rfs-mtv,16
250277326001,22j-222@62k-rfs-mtv,16
250277310022,22j-222@62k-rfs-mtv,4
250277301002,22j-222@62k-rfs-mtv,4
250277309022,22j-222@62k-rfs-mtv,4
250277301004,22j-222@62k-rfs-mtv,5
250277326003,22j-222@62k-rfs-mtv,5
250277304022,22j-222@62k-rfs-mtv,5
250277327004,22j-222@62k-rfs-mtv,5
250277317001,22j-222@62k-rfs-mtv,9
250277302001,22j-222@62k-rfs-mtv,5
250277312031,22j-222@62k-rfs-mtv,5
250277305003,22j-222@62k-rfs-mtv,8
250277315004,22j-222@62k-rfs-mtv,4
250277328011,22j-222@62k-rfs-mtv,4
250277307006,22j-222@62k-rfs-mtv,8
250277307001,22j-222@62k-rfs-mtv,4
250277323011,22j-222@62k-rfs-mtv,4
250277302002,22j-222@62k-rfs-mtv,4
250277329012,22j-222@62k-rfs-mtv,4
250277323011,22j-222@62k-rfs-sdv,4
250277301005,22j-222@62k-rfs-sdv,4
250277306005,22j-222@62k-rfs-sdv,4
250277312032,22j-222@62k-rfs-sdv,4
250277306001,22j-222@62k-rfs-sdv,8
250277317001,22j-222@62k-rfs-sdv,4
250277310023,22j-222@62k-rfs-sdv,4
250277309022,22j-223@62k-qyk-4qf,5
250277330002,22j-223@62k-qyk-4qf,8
250277311011,22j-223@62k-qyk-4qf,8
250277314004,22j-223@62k-qyk-4qf,4
250277301002,22j-223@62k-qyk-4qf,4
250277312031,22k-222@62k-qyf-649,8
250277331022,22k-222@62k-qyf-649,19
250277330001,22k-222@62k-qyf-649,12
250277302002,22k-222@62k-qyf-649,4
250277308012,22k-222@62k-qyf-649,4
250277309012,22k-222@62k-qyf-649,6
250277323021,22k-222@62k-qyf-649,4
250277314005,22k-222@62k-qyj-cyv,25
250277322021,22k-222@62k-qyj-mp9,12
250277318004,22k-222@62k-qyj-mp9,7
250277325001,22k-222@62k-qyj-n3q,12
250277301003,22k-222@62k-qyj-n3q,4
250277305002,22k-222@62k-qyj-n3q,4
250277315002,22k-222@62k-qyj-n3q,10
250277326001,22k-222@62k-qyj-n3q,10
250277313002,22k-222@62k-qyj-n3q,5
250277320022,22k-222@62k-qyj-n3q,5
250277327003,22k-222@62k-qyj-n3q,5
250277309022,22k-222@62k-qyj-n3q,5
250277303001,22k-222@62k-qyj-n3q,5
250277317001,22k-222@62k-qyj-n3q,9
250277313003,22k-222@62k-qyj-n3q,4
250277304011,22k-222@62k-qyj-n3q,4
250277320021,22k-222@62k-qyj-n3q,4
250277318004,22k-222@62k-qyj-n3q,4
250277330001,22k-222@62k-qyj-n3q,4
250277329021,22k-222@62k-qyj-n3q,4
250277326001,22k-222@62k-qyj-sh5,13
250277331021,22k-222@62k-qyk-49z,19
250277317001,22k-222@62k-qyk-49z,19
250277308021,22k-222@62k-qyk-49z,8
250277329011,22k-222@62k-qyk-49z,4
250277319002,22k-222@62k-qyk-49z,8
250277328012,22k-222@62k-qyk-49z,4
250277328021,22k-222@62k-qyk-49z,12
250277312033,22k-222@62k-qyk-49z,4
250277316002,22k-222@62k-qyk-49z,4
250277325002,22k-222@62k-qyk-49z,4
250277323013,22k-222@62k-qyk-49z,4
250277308011,22k-222@62k-qyk-49z,4
250277330002,22k-222@62k-qyk-49z,4
250277322021,22k-222@62k-qyk-49z,6
250277310023,22k-222@62k-qyk-49z,10
250277305003,22k-222@62k-qyk-49z,8
250277313002,22k-222@62k-qyk-49z,4
250277316005,22k-222@62k-qyk-49z,4
250277307002,22k-222@62k-qyk-49z,12
250277324004,22k-222@62k-qyk-49z,4
250277320021,22k-222@62k-qyk-49z,4
250277329021,22k-222@62k-qyk-49z,4
250277314003,22k-222@62k-qyk-49z,4
250277312032,22k-222@62k-qyk-49z,4
250277330003,22k-222@62k-qyk-49z,4
250277319004,22k-222@62k-qyk-49z,4
250277323021,22k-222@62k-qyk-49z,4
250277306005,22k-222@62k-qyk-49z,4
250277320011,22k-222@62k-qyk-49z,4
250277314005,22k-222@62k-qyk-49z,4
250277313002,22k-222@62k-qyk-4d9,7
250277307001,22k-222@62k-qyk-4d9,4
250277323013,22k-222@62k-qyk-4d9,16
250277330002,22k-222@62k-qyk-4d9,4
250277320011,22k-222@62k-qyk-4d9,8
250277323012,22k-222@62k-qyk-4d9,12
250277301002,22k-222@62k-qyk-4d9,4
250277305002,22k-222@62k-qyk-4d9,8
250277307006,22k-222@62k-qyk-4d9,4
250277331021,22k-222@62k-qyk-4d9,12
250277314003,22k-222@62k-qyk-4d9,12
250277329011,22k-222@62k-qyk-4d9,12
250277317002,22k-222@62k-qyk-4d9,16
250277317001,22k-222@62k-qyk-4d9,57
250277313003,22k-222@62k-qyk-4d9,8
250277328012,22k-222@62k-qyk-4d9,12
250277326003,22k-222@62k-qyk-4d9,8
250277312042,22k-222@62k-qyk-4d9,4
250277310023,22k-222@62k-qyk-4d9,4
250277330003,22k-222@62k-qyk-4d9,4
250277318006,22k-222@62k-qyk-4d9,8
250277325001,22k-222@62k-qyk-4d9,4
250277316006,22k-222@62k-qyk-4d9,4
250277307003,22k-222@62k-qyk-4d9,4
250277309022,22k-222@62k-qyk-4d9,4
250277329021,22k-222@62k-qyk-4d9,4
250277320023,22k-222@62k-qyk-4d9,4
250277301005,22k-222@62k-qyk-4d9,4
250277305003,22k-222@62k-qyk-4d9,4
250277304013,22k-222@62k-qyk-4d9,4
250277330001,22k-222@62k-qyk-4d9,4
250277312031,22k-222@62k-qyk-4d9,4
250277316004,22k-222@62k-qyk-4d9,4
250277323012,22k-222@62k-qyn-389,84
250277311012,22k-222@62k-qyn-389,7
250277304011,22k-222@62k-qyn-389,7
250277311014,22k-222@62k-qyn-389,7
250277329012,22k-222@62k-qyn-5fz,28
250277317001,22k-222@62k-rds-r6k,92
250277323022,22k-222@62k-rds-r6k,10
250277323021,22k-222@62k-rds-r6k,24
250277310023,22k-222@62k-rds-r6k,23
250277331021,22k-222@62k-rds-r6k,27
250277324004,22k-222@62k-rds-r6k,10
250277324005,22k-222@62k-rds-r6k,9
250277324001,22k-222@62k-rds-r6k,5
250277329012,22k-222@62k-rds-r6k,19
250277313003,22k-222@62k-rds-r6k,9
250277304014,22k-222@62k-rds-r6k,9
250277315005,22k-222@62k-rds-r6k,5
250277329011,22k-222@62k-rds-r6k,9
250277322021,22k-222@62k-rds-r6k,10
250277314002,22k-222@62k-rds-r6k,10
250277306001,22k-222@62k-rds-r6k,13
250277327003,22k-222@62k-rds-r6k,5
250277301005,22k-222@62k-rds-r6k,13
250277330001,22k-222@62k-rds-r6k,9
250277330003,22k-222@62k-rds-r6k,5
250277320022,22k-222@62k-rds-r6k,5
250277312042,22k-222@62k-rds-r6k,5
250277309022,22k-222@62k-rds-r6k,13
250277329013,22k-222@62k-rds-r6k,5
250277324006,22k-222@62k-rds-r6k,5
250277318003,22k-222@62k-rds-r6k,5
250277306005,22k-222@62k-rds-r6k,14
250277311011,22k-222@62k-rds-r6k,5
250277325001,22k-222@62k-rds-r6k,5
250277313002,22k-222@62k-rds-r6k,5
250277312031,22k-222@62k-rds-r6k,8
250277318004,22k-222@62k-rds-r6k,8
250277305002,22k-222@62k-rds-r6k,4
250277305003,22k-222@62k-rds-r6k,9
250277319002,22k-222@62k-rds-r6k,4
250277316006,22k-222@62k-rds-r6k,4
250277314004,22k-222@62k-rds-r6k,4
250277322031,22k-222@62k-rds-r6k,11
250277325002,22k-222@62k-rds-r6k,4
250277328012,22k-222@62k-rds-r6k,4
250277304013,22k-222@62k-rds-r6k,4
250277320023,22k-222@62k-rds-r6k,4
250277319004,22k-222@62k-rds-r6k,4
250277317001,22k-222@62k-rds-t7q,38
250277319001,22k-222@62k-rdt-dvz,5
250277320022,22k-222@62k-rfk-sh5,17
250277305002,22k-222@62k-rfk-sh5,9
250277311021,22k-222@62k-rfk-sh5,130
250277307001,22k-222@62k-rfk-sh5,13
250277323012,22k-222@62k-rfq-qcq,5
250277303001,22k-222@62k-rfs-mtv,7
250277306001,22k-222@62k-rfs-mtv,16
250277326001,22k-222@62k-rfs-mtv,16
250277310022,22k-222@62k-rfs-mtv,4
250277301002,22k-222@62k-rfs-mtv,4
250277309022,22k-222@62k-rfs-mtv,4
250277301004,22k-222@62k-rfs-mtv,5
250277326003,22k-222@62k-rfs-mtv,5
250277304022,22k-222@62k-rfs-mtv,5
250277327004,22k-222@62k-rfs-mtv,5
250277317001,22k-222@62k-rfs-mtv,9
250277302001,22k-222@62k-rfs-mtv,5
250277312031,22k-222@62k-rfs-mtv,5
250277305003,22k-222@62k-rfs-mtv,8
250277315004,22k-222@62k-rfs-mtv,4
250277328011,22k-222@62k-rfs-mtv,4
250277307006,22k-222@62k-rfs-mtv,8
250277307001,22k-222@62k-rfs-mtv,4
250277323011,22k-222@62k-rfs-mtv,4
250277302002,22k-222@62k-rfs-mtv,4
250277329012,22k-222@62k-rfs-mtv,4
250277303002,22k-222@62k-rfs-vs5,18
250277316005,22k-222@62k-rfs-vs5,9
250277320023,22k-222@62k-rfs-vs5,18
250277306003,22k-222@62k-rfs-vs5,5
250277312031,22k-223@62k-qyf-649,8
250277331022,22k-223@62k-qyf-649,19
250277330001,22k-223@62k-qyf-649,12
250277302002,22k-223@62k-qyf-649,4
250277308012,22k-223@62k-qyf-649,4
250277309012,22k-223@62k-qyf-649,6
250277323021,22k-223@62k-qyf-649,4
250277317001,22k-223@62k-rds-t7q,38
250277315003,22k-223@62k-rdv-qvf,48
250277328011,22k-223@62k-rdv-qvf,23
250277315001,22k-223@62k-rdv-qvf,24
250277328012,22k-223@62k-rdv-qvf,12
250277323021,22k-223@62k-rdv-qvf,12
250277312041,22k-223@62k-rdv-qvf,12
250277320022,22k-223@62k-rfk-sh5,17
250277305002,22k-223@62k-rfk-sh5,9
250277311021,22k-223@62k-rfk-sh5,130
250277307001,22k-223@62k-rfk-sh5,13
250277303001,22k-223@62k-rfs-mtv,7
250277306001,22k-223@62k-rfs-mtv,16
250277326001,22k-223@62k-rfs-mtv,16
250277310022,22k-223@62k-rfs-mtv,4
250277301002,22k-223@62k-rfs-mtv,4
250277309022,22k-223@62k-rfs-mtv,4
250277301004,22k-223@62k-rfs-mtv,5
250277326003,22k-223@62k-rfs-mtv,5
250277304022,22k-223@62k-rfs-mtv,5
250277327004,22k-223@62k-rfs-mtv,5
250277317001,22k-223@62k-rfs-mtv,9
250277302001,22k-223@62k-rfs-mtv,5
250277312031,22k-223@62k-rfs-mtv,5
250277305003,22k-223@62k-rfs-mtv,8
250277315004,22k-223@62k-rfs-mtv,4
250277328011,22k-223@62k-rfs-mtv,4
250277307006,22k-223@62k-rfs-mtv,8
250277307001,22k-223@62k-rfs-mtv,4
250277323011,22k-223@62k-rfs-mtv,4
250277302002,22k-223@62k-rfs-mtv,4
250277329012,22k-223@62k-rfs-mtv,4
250277303002,22k-223@62k-rfs-vs5,18
250277316005,22k-223@62k-rfs-vs5,9
250277320023,22k-223@62k-rfs-vs5,18
250277306003,22k-223@62k-rfs-vs5,5
250277312031,22k-224@62k-qyf-649,8
250277331022,22k-224@62k-qyf-649,19
250277330001,22k-224@62k-qyf-649,12
250277302002,22k-224@62k-qyf-649,4
250277308012,22k-224@62k-qyf-649,4
250277309012,22k-224@62k-qyf-649,6
250277323021,22k-224@62k-qyf-649,4
250277320022,22k-224@62k-rfk-sh5,17
250277305002,22k-224@62k-rfk-sh5,9
250277311021,22k-224@62k-rfk-sh5,130
250277307001,22k-224@62k-rfk-sh5,13
250277320022,22k-225@62k-rfk-sh5,17
250277305002,22k-225@62k-rfk-sh5,9
250277311021,22k-225@62k-rfk-sh5,130
250277307001,22k-225@62k-rfk-sh5,13
250277320022,22k-226@62k-rdt-bkz,11
250277301005,22k-226@62k-rdt-bkz,7
250277301002,22k-226@62k-rdt-bkz,4
250277306001,22k-226@62k-rdt-bkz,8
250277320011,22k-226@62k-rdt-bkz,4
250277316006,22k-226@62k-rdt-bkz,8
250277305003,22k-226@62k-rdt-bkz,4
250277327004,22k-226@62k-rdt-bkz,12
250277331021,22k-226@62k-rdt-bkz,8
250277308012,22k-226@62k-rdt-bkz,4
250277307006,22k-226@62k-rdt-bkz,4
250277312032,22k-226@62k-rdt-bkz,7
250277328011,22k-226@62k-rdt-bkz,7
250277312031,22k-226@62k-rdt-bkz,17
250277317001,22k-226@62k-rdt-bkz,12
250277314005,22k-226@62k-rdt-bkz,4
250277305002,22k-226@62k-rdt-bkz,14
250277310023,22k-226@62k-rdt-bkz,9
250277329011,22k-226@62k-rdt-bkz,6
250277326001,22k-226@62k-rdt-bkz,6
250277323021,22k-226@62k-rdt-bkz,9
250277319004,22k-226@62k-rdt-bkz,4
250277329014,22k-226@62k-rdt-bkz,4
250277306005,22k-226@62k-rdt-bkz,4
250277303005,22k-226@62k-rdt-bkz,4
250277307005,22k-226@62k-rdt-bkz,4
250277329021,22k-226@62k-rdt-bkz,8
250277320021,22k-226@62k-rdt-bkz,4
250277323011,22k-226@62k-rdt-bkz,4
250277305003,22k-226@62k-rfr-zpv,20
250277305002,22k-226@62k-rfr-zpv,8
250277301005,22k-226@62k-rfr-zpv,18
250277306001,22k-226@62k-rfr-zpv,10
250277329012,22k-226@62k-rfr-zpv,6
250277320022,22k-226@62k-rfr-zpv,4
250277331011,22k-226@62k-rfr-zpv,4
250277310023,22k-226@62k-rfr-zpv,4
250277330001,22k-226@62k-rfr-zpv,4
250277305003,22k-227@62k-rfr-zpv,20
250277305002,22k-227@62k-rfr-zpv,8
250277301005,22k-227@62k-rfr-zpv,18
250277306001,22k-227@62k-rfr-zpv,10
250277329012,22k-227@62k-rfr-zpv,6
250277320022,22k-227@62k-rfr-zpv,4
250277331011,22k-227@62k-rfr-zpv,4
250277310023,22k-227@62k-rfr-zpv,4
250277330001,22k-227@62k-rfr-zpv,4
250277326002,22m-222@62k-qyj-3yv,11
250277314003,22m-222@62k-qyj-ch5,20
250277312031,22m-222@62k-qyj-ch5,4
250277313003,22m-222@62k-qyj-ch5,5
250277311011,22m-222@62k-qyj-ch5,4
250277323012,22m-222@62k-qyj-ch5,4
250277330001,22m-222@62k-qyj-ch5,4
250277323021,22m-222@62k-qyj-ch5,4
250277319002,22m-222@62k-qyj-ch5,4
250277331021,22m-222@62k-qyj-ch5,4
250277315003,22m-222@62k-qyk-2c5,11
250277329012,22m-222@62k-qyk-fmk,25
250277304014,22m-222@62k-qyk-fmk,10
250277329013,22m-222@62k-qyk-fmk,4
